1,1,3,12,200,10,1200,1320,4.3248,51.9515
1,1,3,24,200,10,1200,12144,46.8245,82.0870
1,1,4,12,200,10,1200,11880,60.7995,162.2747
1,1,4,24,200,10,1200,255024,-1.0000,291.6520
1,1,3,12,200,20,1200,1320,2.1566,20.7533
1,1,3,24,200,20,1200,12144,29.5612,36.3686
1,1,4,12,200,20,1200,11880,42.4466,59.2658
1,1,4,24,200,20,1200,255024,-1.0000,106.9382
1,1,3,12,200,40,1200,1320,2.3817,13.3362
1,1,3,24,200,40,1200,12144,30.3774,20.3010
1,1,4,12,200,40,1200,11880,41.6400,32.1971
1,1,4,24,200,40,1200,255024,-1.0000,59.1843
1,1,3,12,200,80,1200,1320,2.1877,8.2570
1,1,3,24,200,80,1200,12144,29.8169,17.1190
1,1,4,12,200,80,1200,11880,41.8668,22.8730
1,1,4,24,200,80,1200,255024,-1.0000,44.9241
1,0,3,12,200,3,3600,1320,0.1681,418.1237
1,0,3,24,200,3,3600,12144,0.5071,300.0858
0,0,2,6,1,15,3600,30,0.0633,0.0855
0,0,2,6,200,15,3600,30,0.1091,0.1194
0,0,2,12,1,15,3600,132,0.0766,0.0827
0,0,2,12,200,15,3600,132,0.1173,0.1463
0,0,2,24,1,15,3600,552,0.0842,0.0868
0,0,2,24,200,15,3600,552,0.1415,0.1357
0,0,2,48,1,15,3600,2256,0.1161,0.0940
0,0,2,48,200,15,3600,2256,0.2331,0.1412
0,0,3,6,1,15,3600,120,0.0600,0.1620
0,0,3,6,200,15,3600,120,0.1777,0.2605
0,0,3,12,1,15,3600,1320,0.0898,0.1533
0,0,3,12,200,15,3600,1320,0.2366,0.2802
0,0,3,24,1,15,3600,12144,0.3297,0.1807
0,0,3,24,200,15,3600,12144,0.5121,0.2889
0,0,3,48,1,15,3600,103776,3.8121,0.1980
0,0,3,48,200,15,3600,103776,-1.0000,0.3255
0,0,4,6,1,15,3600,360,0.0739,0.3568
0,0,4,6,200,15,3600,360,0.3652,0.4976
0,0,4,12,1,15,3600,11880,0.4481,0.3419
0,0,4,12,200,15,3600,11880,0.8796,0.5665
0,0,4,24,1,15,3600,255024,9.7863,0.3367
0,0,4,24,200,15,3600,255024,-1.0000,0.6344
0,0,4,48,1,15,3600,4669920,-1.0000,0.4108
0,0,4,48,200,15,3600,4669920,-1.0000,0.6776
1,0,2,6,1,15,3600,30,0.0886,0.2722
1,0,2,6,200,15,3600,30,0.1131,1.0885
1,0,2,12,1,15,3600,132,0.0940,0.3635
