# calibrateRelIpCost
# generated 2026-08-01 15:51:46
# matlab 26.1.0.3251617 (R2026a) Update 2 on MACA64
# truncationSigmas 6, period 1200
# budgetSec 5, seeds 1
# times in milliseconds. Inf means the arm exceeded the budget: its time is
# unknown but at least the budget, which still settles the comparison. NaN
# means the arm is inadmissible in that mode, or errored. A declined_ column
# reads - when the arm was measured normally.
r,K_x,K_y,N,shape,weights,isPer,sigma,seed,nu,M_x,M_y,t_bulger,t_centres,t_grid,pred_bulger,pred_mobius,max_abs_diff,gate_route,faster,declined_bulger,declined_centres,declined_grid
3,5,6,4,asym,decay,1,25,1,400,60,120,1.9672,3.3195,5.7569,3.5840,29.0000,2.158e-13,grid,bulger,-,-,-
3,5,6,16,asym,decay,0,3,1,2372,60,120,4.4302,18.4957,1673.9626,50.1760,585.6080,2.191e-10,grid,bulger,-,-,-
3,5,6,16,asym,decay,1,3,1,3332,60,120,8.1387,25.9214,345.3533,57.3440,585.6080,9.088e-15,grid,bulger,-,-,-
3,5,6,16,asym,decay,0,25,1,333,60,120,5.7659,20.7038,88.2784,50.1760,324.6800,6.550e-15,grid,bulger,-,-,-
3,5,6,16,asym,decay,1,25,1,400,60,120,11.0589,27.5681,18.1979,57.3440,389.0000,2.109e-15,grid,bulger,-,-,-
3,5,6,64,asym,decay,0,3,1,2423,60,120,49.8142,294.5128,Inf,802.8160,9294.7280,3.525e-15,grid,bulger,-,-,rate
3,5,6,64,asym,decay,1,3,1,3332,60,120,99.7585,396.4684,Inf,917.5040,9294.7280,4.580e-16,grid,bulger,-,-,rate
3,5,6,64,asym,decay,0,25,1,336,60,120,71.7359,323.0075,Inf,802.8160,5165.9600,1.665e-15,grid,bulger,-,-,rate
3,5,6,64,asym,decay,1,25,1,400,60,120,146.9351,422.9415,Inf,917.5040,6149.0000,1.110e-16,grid,bulger,-,-,rate
3,5,6,1,asym,bimodal,0,3,1,1883,60,120,0.2996,0.9805,19.1938,0.1960,7.2680,1.381e-14,centres,bulger,-,-,-
3,5,6,1,asym,bimodal,1,3,1,3332,60,120,0.3367,1.1834,24.5592,0.2240,7.2680,1.052e-12,centres,bulger,-,-,-
3,5,6,1,asym,bimodal,0,25,1,220,60,120,0.3014,0.9414,5.6586,0.1960,5.8250,1.617e-11,centres,bulger,-,-,-
3,5,6,1,asym,bimodal,1,25,1,400,60,120,0.3632,1.1291,6.3667,0.2240,6.5000,1.532e-09,centres,bulger,-,-,-
3,5,6,4,asym,bimodal,0,3,1,2229,60,120,1.1363,2.4663,134.3056,3.1360,41.2880,7.948e-13,grid,bulger,-,-,-
3,5,6,4,asym,bimodal,1,3,1,3332,60,120,1.6334,3.1197,224.3959,3.5840,41.2880,7.326e-11,grid,bulger,-,-,-
3,5,6,4,asym,bimodal,0,25,1,323,60,120,1.3161,2.3759,25.0952,3.1360,24.3800,1.471e-13,grid,bulger,-,-,-
3,5,6,4,asym,bimodal,1,25,1,400,60,120,1.8882,3.2800,5.7682,3.5840,29.0000,2.468e-13,grid,bulger,-,-,-
3,5,6,16,asym,bimodal,0,3,1,2372,60,120,4.3646,18.4627,1643.6702,50.1760,585.6080,7.644e-11,grid,bulger,-,-,-
3,5,6,16,asym,bimodal,1,3,1,3332,60,120,7.9784,26.0198,351.0176,57.3440,585.6080,8.167e-15,grid,bulger,-,-,-
3,5,6,16,asym,bimodal,0,25,1,333,60,120,5.9719,20.6196,90.7084,50.1760,324.6800,1.421e-14,grid,bulger,-,-,-
3,5,6,16,asym,bimodal,1,25,1,400,60,120,10.8019,27.5362,18.7133,57.3440,389.0000,1.887e-15,grid,bulger,-,-,-
3,5,6,64,asym,bimodal,0,3,1,2423,60,120,49.8658,292.9108,Inf,802.8160,9294.7280,5.662e-15,grid,bulger,-,-,rate
3,5,6,64,asym,bimodal,1,3,1,3332,60,120,100.6037,397.8516,Inf,917.5040,9294.7280,2.498e-16,grid,bulger,-,-,rate
3,5,6,64,asym,bimodal,0,25,1,336,60,120,71.5330,323.6544,Inf,802.8160,5165.9600,2.220e-16,grid,bulger,-,-,rate
3,5,6,64,asym,bimodal,1,25,1,400,60,120,145.3764,424.1439,Inf,917.5040,6149.0000,1.110e-16,grid,bulger,-,-,rate
3,12,12,1,equal,flat,0,3,1,2187,1320,1320,3.4695,12.2230,33.0347,40.6560,52.2392,4.041e-10,grid,bulger,-,-,-
3,12,12,1,equal,flat,1,3,1,3332,1320,1320,6.7315,18.4297,44.5869,46.4640,76.9712,5.781e-10,grid,bulger,-,-,-
3,12,12,1,equal,flat,0,25,1,289,1320,1320,4.3208,13.7861,11.0398,40.6560,11.2424,2.435e-09,grid,bulger,-,-,-
3,12,12,1,equal,flat,1,25,1,400,1320,1320,8.2577,19.8319,2.3923,46.4640,13.6400,1.033e-14,grid,mobius,-,-,-
3,12,12,4,equal,flat,0,3,1,2337,1320,1320,40.8452,262.0152,562.4303,650.4960,812.6672,8.516e-10,grid,bulger,-,-,-
3,12,12,4,equal,flat,1,3,1,3332,1320,1320,83.8978,325.6466,103.8128,743.4240,1156.5392,6.106e-16,grid,bulger,-,-,-
3,12,12,4,equal,flat,0,25,1,325,1320,1320,54.8992,262.6164,25.1577,650.4960,117.3200,3.775e-15,grid,mobius,-,-,-
3,12,12,4,equal,flat,1,25,1,400,1320,1320,110.0025,349.7442,6.6127,743.4240,143.2400,3.331e-16,grid,mobius,-,-,-
3,12,12,16,equal,flat,0,3,1,2439,1320,1320,721.5344,Inf,Inf,10407.9360,13491.6944,NaN,grid,bulger,-,rate,rate
3,12,12,16,equal,flat,1,3,1,3332,1320,1320,1332.8851,Inf,Inf,11894.7840,18429.6272,NaN,grid,bulger,-,rate,rate
3,12,12,16,equal,flat,0,25,1,332,1320,1320,856.8750,Inf,90.6608,10407.9360,1840.8272,5.551e-16,grid,mobius,-,rate,-
3,12,12,16,equal,flat,1,25,1,400,1320,1320,1675.9335,Inf,20.8910,11894.7840,2216.8400,1.221e-15,grid,mobius,-,rate,-
3,12,12,64,equal,flat,0,3,1,2444,1320,1320,Inf,Inf,Inf,166526.9760,216234.4784,NaN,grid,unknown,memory,rate,rate
3,12,12,64,equal,flat,1,3,1,3332,1320,1320,Inf,Inf,Inf,190316.5440,294799.0352,NaN,grid,unknown,memory,rate,rate
3,12,12,64,equal,flat,0,25,1,336,1320,1320,Inf,Inf,Inf,166526.9760,29732.1296,NaN,grid,unknown,memory,rate,rate
3,12,12,64,equal,flat,1,25,1,400,1320,1320,Inf,Inf,Inf,190316.5440,35394.4400,NaN,grid,unknown,memory,rate,rate
3,12,12,1,equal,decay,0,3,1,2187,1320,1320,3.4758,12.0704,32.4765,40.6560,52.2392,1.899e-10,grid,bulger,-,-,-
3,12,12,1,equal,decay,1,3,1,3332,1320,1320,6.6087,18.2834,44.9756,46.4640,76.9712,2.002e-10,grid,bulger,-,-,-
3,12,12,1,equal,decay,0,25,1,289,1320,1320,4.2475,13.8106,10.8701,40.6560,11.2424,1.244e-09,grid,bulger,-,-,-
3,12,12,1,equal,decay,1,25,1,400,1320,1320,8.2212,19.6900,2.4075,46.4640,13.6400,1.515e-14,grid,mobius,-,-,-
3,12,12,4,equal,decay,0,3,1,2337,1320,1320,40.8771,235.4570,554.4974,650.4960,812.6672,3.085e-10,grid,bulger,-,-,-
3,12,12,4,equal,decay,1,3,1,3332,1320,1320,84.2519,319.8617,103.7612,743.4240,1156.5392,3.123e-16,grid,bulger,-,-,-
3,12,12,4,equal,decay,0,25,1,325,1320,1320,55.4254,290.5348,24.9258,650.4960,117.3200,3.886e-15,grid,mobius,-,-,-
3,12,12,4,equal,decay,1,25,1,400,1320,1320,111.0613,365.9812,6.6423,743.4240,143.2400,6.661e-16,grid,mobius,-,-,-
3,12,12,16,equal,decay,0,3,1,2439,1320,1320,622.2275,Inf,Inf,10407.9360,13491.6944,NaN,grid,bulger,-,rate,rate
3,12,12,16,equal,decay,1,3,1,3332,1320,1320,1309.0806,Inf,Inf,11894.7840,18429.6272,NaN,grid,bulger,-,rate,rate
3,12,12,16,equal,decay,0,25,1,332,1320,1320,840.0892,Inf,90.1409,10407.9360,1840.8272,3.775e-15,grid,mobius,-,rate,-
3,12,12,16,equal,decay,1,25,1,400,1320,1320,1739.2840,Inf,20.8108,11894.7840,2216.8400,4.441e-16,grid,mobius,-,rate,-
3,12,12,64,equal,decay,0,3,1,2444,1320,1320,Inf,Inf,Inf,166526.9760,216234.4784,NaN,grid,unknown,memory,rate,rate
3,12,12,64,equal,decay,1,3,1,3332,1320,1320,Inf,Inf,Inf,190316.5440,294799.0352,NaN,grid,unknown,memory,rate,rate
3,12,12,64,equal,decay,0,25,1,336,1320,1320,Inf,Inf,Inf,166526.9760,29732.1296,NaN,grid,unknown,memory,rate,rate
3,12,12,64,equal,decay,1,25,1,400,1320,1320,Inf,Inf,Inf,190316.5440,35394.4400,NaN,grid,unknown,memory,rate,rate
3,12,12,1,equal,bimodal,0,3,1,2187,1320,1320,3.5981,12.0720,32.8222,40.6560,52.2392,6.578e-11,grid,bulger,-,-,-
3,12,12,1,equal,bimodal,1,3,1,3332,1320,1320,6.6263,18.0832,43.7615,46.4640,76.9712,9.290e-11,grid,bulger,-,-,-
3,12,12,1,equal,bimodal,0,25,1,289,1320,1320,4.3221,13.8501,10.4557,40.6560,11.2424,4.937e-10,grid,bulger,-,-,-
3,12,12,1,equal,bimodal,1,25,1,400,1320,1320,8.3811,19.7709,1.9776,46.4640,13.6400,1.299e-14,grid,mobius,-,-,-
3,12,12,4,equal,bimodal,0,3,1,2337,1320,1320,41.0381,235.7575,565.3201,650.4960,812.6672,1.832e-10,grid,bulger,-,-,-
3,12,12,4,equal,bimodal,1,3,1,3332,1320,1320,84.3997,323.7576,103.7211,743.4240,1156.5392,3.469e-16,grid,bulger,-,-,-
3,12,12,4,equal,bimodal,0,25,1,325,1320,1320,55.4607,301.7247,25.2217,650.4960,117.3200,1.776e-15,grid,mobius,-,-,-
3,12,12,4,equal,bimodal,1,25,1,400,1320,1320,109.8213,349.0769,6.4654,743.4240,143.2400,2.554e-15,grid,mobius,-,-,-
3,12,12,16,equal,bimodal,0,3,1,2439,1320,1320,698.4721,Inf,Inf,10407.9360,13491.6944,NaN,grid,bulger,-,rate,rate
3,12,12,16,equal,bimodal,1,3,1,3332,1320,1320,1397.6678,Inf,Inf,11894.7840,18429.6272,NaN,grid,bulger,-,rate,rate
3,12,12,16,equal,bimodal,0,25,1,332,1320,1320,864.0634,Inf,90.7942,10407.9360,1840.8272,3.220e-15,grid,mobius,-,rate,-
3,12,12,16,equal,bimodal,1,25,1,400,1320,1320,1719.0093,Inf,21.9665,11894.7840,2216.8400,9.992e-16,grid,mobius,-,rate,-
3,12,12,64,equal,bimodal,0,3,1,2444,1320,1320,Inf,Inf,Inf,166526.9760,216234.4784,NaN,grid,unknown,memory,rate,rate
3,12,12,64,equal,bimodal,1,3,1,3332,1320,1320,Inf,Inf,Inf,190316.5440,294799.0352,NaN,grid,unknown,memory,rate,rate
3,12,12,64,equal,bimodal,0,25,1,336,1320,1320,Inf,Inf,Inf,166526.9760,29732.1296,NaN,grid,unknown,memory,rate,rate
3,12,12,64,equal,bimodal,1,25,1,400,1320,1320,Inf,Inf,Inf,190316.5440,35394.4400,NaN,grid,unknown,memory,rate,rate
3,5,12,1,asym,flat,0,3,1,2119,60,1320,1.7595,4.8476,24.1004,14.1960,12.9462,1.130e-10,grid,bulger,-,-,-
3,5,12,1,asym,flat,1,3,1,3332,60,1320,2.8036,7.2527,30.8635,16.2240,17.4950,1.995e-10,grid,bulger,-,-,-
3,5,12,1,asym,flat,0,25,1,244,60,1320,2.1662,5.8247,8.7527,14.1960,5.9150,4.420e-10,grid,bulger,-,-,-
3,5,12,1,asym,flat,1,25,1,400,60,1320,3.4518,8.1603,7.1543,16.2240,6.5000,2.179e-09,grid,bulger,-,-,-
3,5,12,4,asym,flat,0,3,1,2358,60,1320,15.0498,84.5618,435.6953,227.1360,146.4800,1.917e-10,grid,bulger,-,-,-
3,5,12,4,asym,flat,1,3,1,3332,60,1320,31.1857,112.3072,233.7673,259.5840,204.9200,5.841e-10,grid,bulger,-,-,-
3,5,12,4,asym,flat,0,25,1,316,60,1320,19.9675,94.3086,24.2088,227.1360,23.9600,8.094e-14,grid,bulger,-,-,-
3,5,12,4,asym,flat,1,25,1,400,60,1320,39.5868,124.5006,6.2060,259.5840,29.0000,3.938e-13,grid,mobius,-,-,-
3,5,12,16,asym,flat,0,3,1,2427,60,1320,289.3533,1331.4734,Inf,3634.1760,2334.9200,1.438e-14,grid,bulger,-,-,rate
3,5,12,16,asym,flat,1,3,1,3332,60,1320,543.4698,1824.7391,Inf,4153.3440,3203.7200,3.886e-16,grid,bulger,-,-,rate
3,5,12,16,asym,flat,0,25,1,333,60,1320,309.7741,1271.2555,91.1762,3634.1760,324.6800,2.753e-14,grid,mobius,-,-,-
3,5,12,16,asym,flat,1,25,1,400,60,1320,662.2143,1764.4452,20.9996,4153.3440,389.0000,3.741e-14,grid,mobius,-,-,-
3,5,12,64,asym,flat,0,3,1,2441,60,1320,Inf,Inf,Inf,58146.8160,37498.7600,NaN,grid,unknown,rate,rate,rate
3,5,12,64,asym,flat,1,3,1,3332,60,1320,Inf,Inf,Inf,66453.5040,51184.5200,NaN,grid,unknown,rate,rate,rate
3,5,12,64,asym,flat,0,25,1,336,60,1320,Inf,Inf,Inf,58146.8160,5165.9600,NaN,grid,unknown,rate,rate,rate
3,5,12,64,asym,flat,1,25,1,400,60,1320,Inf,Inf,Inf,66453.5040,6149.0000,NaN,grid,unknown,rate,rate,rate
3,5,12,1,asym,decay,0,3,1,2119,60,1320,1.7352,4.8208,24.5169,14.1960,12.9462,1.785e-11,grid,bulger,-,-,-
3,5,12,1,asym,decay,1,3,1,3332,60,1320,2.9579,7.3967,31.7836,16.2240,17.4950,4.457e-11,grid,bulger,-,-,-
3,5,12,1,asym,decay,0,25,1,244,60,1320,2.0818,5.5961,8.1645,14.1960,5.9150,7.476e-10,grid,bulger,-,-,-
3,5,12,1,asym,decay,1,25,1,400,60,1320,3.4598,7.7906,7.1987,16.2240,6.5000,1.607e-09,grid,bulger,-,-,-
3,5,12,4,asym,decay,0,3,1,2358,60,1320,14.9819,72.9500,334.0431,227.1360,146.4800,5.684e-11,grid,bulger,-,-,-
3,5,12,4,asym,decay,1,3,1,3332,60,1320,29.7085,100.3507,228.4720,259.5840,204.9200,8.192e-11,grid,bulger,-,-,-
3,5,12,4,asym,decay,0,25,1,316,60,1320,19.8275,82.1890,24.3535,227.1360,23.9600,1.515e-14,grid,bulger,-,-,-
3,5,12,4,asym,decay,1,25,1,400,60,1320,39.5517,109.0113,6.3590,259.5840,29.0000,2.992e-14,grid,mobius,-,-,-
3,5,12,16,asym,decay,0,3,1,2427,60,1320,288.6386,1065.0166,Inf,3634.1760,2334.9200,4.080e-15,grid,bulger,-,-,rate
3,5,12,16,asym,decay,1,3,1,3332,60,1320,528.1136,1529.3453,Inf,4153.3440,3203.7200,5.551e-17,grid,bulger,-,-,rate
3,5,12,16,asym,decay,0,25,1,333,60,1320,299.5765,1213.6277,90.6555,3634.1760,324.6800,1.943e-14,grid,mobius,-,-,-
3,5,12,16,asym,decay,1,25,1,400,60,1320,632.6248,1669.5476,20.3900,4153.3440,389.0000,2.776e-14,grid,mobius,-,-,-
3,5,12,64,asym,decay,0,3,1,2441,60,1320,Inf,Inf,Inf,58146.8160,37498.7600,NaN,grid,unknown,rate,rate,rate
3,5,12,64,asym,decay,1,3,1,3332,60,1320,Inf,Inf,Inf,66453.5040,51184.5200,NaN,grid,unknown,rate,rate,rate
3,5,12,64,asym,decay,0,25,1,336,60,1320,Inf,Inf,Inf,58146.8160,5165.9600,NaN,grid,unknown,rate,rate,rate
3,5,12,64,asym,decay,1,25,1,400,60,1320,Inf,Inf,Inf,66453.5040,6149.0000,NaN,grid,unknown,rate,rate,rate
3,5,12,1,asym,bimodal,0,3,1,2119,60,1320,1.6806,4.8241,24.0568,14.1960,12.9462,1.696e-13,grid,bulger,-,-,-
3,5,12,1,asym,bimodal,1,3,1,3332,60,1320,2.8165,7.2201,31.0158,16.2240,17.4950,1.871e-11,grid,bulger,-,-,-
3,5,12,1,asym,bimodal,0,25,1,244,60,1320,1.9456,5.5491,8.3826,14.1960,5.9150,2.304e-10,grid,bulger,-,-,-
3,5,12,1,asym,bimodal,1,25,1,400,60,1320,3.4022,7.8603,6.9580,16.2240,6.5000,9.567e-10,grid,bulger,-,-,-
3,5,12,4,asym,bimodal,0,3,1,2358,60,1320,15.3426,71.8370,339.4113,227.1360,146.4800,9.958e-11,grid,bulger,-,-,-
3,5,12,4,asym,bimodal,1,3,1,3332,60,1320,30.5419,102.3299,230.6454,259.5840,204.9200,1.725e-10,grid,bulger,-,-,-
3,5,12,4,asym,bimodal,0,25,1,316,60,1320,20.4006,82.4331,24.3604,227.1360,23.9600,3.014e-14,grid,bulger,-,-,-
3,5,12,4,asym,bimodal,1,25,1,400,60,1320,39.4356,110.5692,6.1567,259.5840,29.0000,5.890e-14,grid,mobius,-,-,-
3,5,12,16,asym,bimodal,0,3,1,2427,60,1320,223.7532,1053.2532,Inf,3634.1760,2334.9200,1.457e-15,grid,bulger,-,-,rate
3,5,12,16,asym,bimodal,1,3,1,3332,60,1320,454.6234,1527.0381,Inf,4153.3440,3203.7200,5.412e-16,grid,bulger,-,-,rate
3,5,12,16,asym,bimodal,0,25,1,333,60,1320,292.8942,1221.3716,88.2049,3634.1760,324.6800,4.496e-15,grid,mobius,-,-,-
3,5,12,16,asym,bimodal,1,25,1,400,60,1320,602.0258,1691.4705,20.6368,4153.3440,389.0000,1.188e-14,grid,mobius,-,-,-
3,5,12,64,asym,bimodal,0,3,1,2441,60,1320,Inf,Inf,Inf,58146.8160,37498.7600,NaN,grid,unknown,rate,rate,rate
3,5,12,64,asym,bimodal,1,3,1,3332,60,1320,Inf,Inf,Inf,66453.5040,51184.5200,NaN,grid,unknown,rate,rate,rate
3,5,12,64,asym,bimodal,0,25,1,336,60,1320,Inf,Inf,Inf,58146.8160,5165.9600,NaN,grid,unknown,rate,rate,rate
3,5,12,64,asym,bimodal,1,25,1,400,60,1320,Inf,Inf,Inf,66453.5040,6149.0000,NaN,grid,unknown,rate,rate,rate
3,24,24,1,equal,flat,0,3,1,2359,12144,12144,205.0212,1209.4138,102.2326,3441.1238,208.8176,1.042e-09,grid,mobius,-,-,-
3,24,24,1,equal,flat,1,3,1,3332,12144,12144,439.0140,1672.2413,144.1457,3932.7130,292.8848,1.117e-09,grid,mobius,-,-,-
3,24,24,1,equal,flat,0,25,1,313,12144,12144,255.0266,1357.0486,7.1638,3441.1238,32.0432,6.106e-15,grid,mobius,-,-,-
3,24,24,1,equal,flat,1,25,1,400,12144,12144,520.3937,1797.3630,2.0630,3932.7130,39.5600,1.110e-16,grid,mobius,-,-,-
3,24,24,4,equal,flat,0,3,1,2426,12144,12144,Inf,Inf,348.0008,55057.9814,3358.7024,NaN,grid,mobius,memory,rate,-
3,24,24,4,equal,flat,1,3,1,3332,12144,12144,Inf,Inf,105.4831,62923.4074,4611.1568,NaN,grid,mobius,memory,rate,-
3,24,24,4,equal,flat,0,25,1,330,12144,12144,Inf,Inf,26.0504,55057.9814,461.1920,NaN,grid,mobius,memory,rate,-
3,24,24,4,equal,flat,1,25,1,400,12144,12144,Inf,Inf,6.9732,62923.4074,557.9600,NaN,grid,mobius,memory,rate,-
3,24,24,16,equal,flat,0,3,1,2445,12144,12144,Inf,Inf,Inf,880927.7030,54084.4880,NaN,grid,unknown,memory,rate,rate
3,24,24,16,equal,flat,1,3,1,3332,12144,12144,Inf,Inf,Inf,1006774.5178,73703.5088,NaN,grid,unknown,memory,rate,rate
3,24,24,16,equal,flat,0,25,1,335,12144,12144,Inf,Inf,96.2899,880927.7030,7414.6640,NaN,grid,mobius,memory,rate,-
3,24,24,16,equal,flat,1,25,1,400,12144,12144,Inf,Inf,22.5972,1006774.5178,8852.3600,NaN,grid,mobius,memory,rate,-
3,24,24,64,equal,flat,0,3,1,2444,12144,12144,Inf,Inf,Inf,14094843.2486,864922.9136,NaN,grid,unknown,memory,rate,rate
3,24,24,64,equal,flat,1,3,1,3332,12144,12144,Inf,Inf,Inf,16108392.2842,1179181.1408,NaN,grid,unknown,memory,rate,rate
3,24,24,64,equal,flat,0,25,1,336,12144,12144,Inf,Inf,Inf,14094843.2486,118913.5184,NaN,grid,unknown,memory,rate,rate
3,24,24,64,equal,flat,1,25,1,400,12144,12144,Inf,Inf,Inf,16108392.2842,141562.7600,NaN,grid,unknown,memory,rate,rate
3,24,24,1,equal,decay,0,3,1,2359,12144,12144,200.6699,1208.3162,102.7032,3441.1238,208.8176,2.555e-10,grid,mobius,-,-,-
3,24,24,1,equal,decay,1,3,1,3332,12144,12144,401.5647,1645.3181,143.6752,3932.7130,292.8848,2.620e-10,grid,mobius,-,-,-
3,24,24,1,equal,decay,0,25,1,313,12144,12144,259.6124,1346.0480,7.1752,3441.1238,32.0432,5.773e-15,grid,mobius,-,-,-
3,24,24,1,equal,decay,1,25,1,400,12144,12144,494.2786,1796.7415,2.2081,3932.7130,39.5600,7.772e-16,grid,mobius,-,-,-
3,24,24,4,equal,decay,0,3,1,2426,12144,12144,Inf,Inf,338.2764,55057.9814,3358.7024,NaN,grid,mobius,memory,rate,-
3,24,24,4,equal,decay,1,3,1,3332,12144,12144,Inf,Inf,110.2088,62923.4074,4611.1568,NaN,grid,mobius,memory,rate,-
3,24,24,4,equal,decay,0,25,1,330,12144,12144,Inf,Inf,27.6643,55057.9814,461.1920,NaN,grid,mobius,memory,rate,-
3,24,24,4,equal,decay,1,25,1,400,12144,12144,Inf,Inf,7.1689,62923.4074,557.9600,NaN,grid,mobius,memory,rate,-
3,24,24,16,equal,decay,0,3,1,2445,12144,12144,Inf,Inf,Inf,880927.7030,54084.4880,NaN,grid,unknown,memory,rate,rate
3,24,24,16,equal,decay,1,3,1,3332,12144,12144,Inf,Inf,Inf,1006774.5178,73703.5088,NaN,grid,unknown,memory,rate,rate
3,24,24,16,equal,decay,0,25,1,335,12144,12144,Inf,Inf,102.5683,880927.7030,7414.6640,NaN,grid,mobius,memory,rate,-
3,24,24,16,equal,decay,1,25,1,400,12144,12144,Inf,Inf,24.9230,1006774.5178,8852.3600,NaN,grid,mobius,memory,rate,-
3,24,24,64,equal,decay,0,3,1,2444,12144,12144,Inf,Inf,Inf,14094843.2486,864922.9136,NaN,grid,unknown,memory,rate,rate
3,24,24,64,equal,decay,1,3,1,3332,12144,12144,Inf,Inf,Inf,16108392.2842,1179181.1408,NaN,grid,unknown,memory,rate,rate
3,24,24,64,equal,decay,0,25,1,336,12144,12144,Inf,Inf,Inf,14094843.2486,118913.5184,NaN,grid,unknown,memory,rate,rate
3,24,24,64,equal,decay,1,25,1,400,12144,12144,Inf,Inf,Inf,16108392.2842,141562.7600,NaN,grid,unknown,memory,rate,rate
3,24,24,1,equal,bimodal,0,3,1,2359,12144,12144,200.9955,1199.8513,103.5188,3441.1238,208.8176,2.692e-10,grid,mobius,-,-,-
3,24,24,1,equal,bimodal,1,3,1,3332,12144,12144,406.8114,1667.5394,144.6245,3932.7130,292.8848,5.858e-10,grid,mobius,-,-,-
3,24,24,1,equal,bimodal,0,25,1,313,12144,12144,254.8479,1363.0957,7.0913,3441.1238,32.0432,1.332e-15,grid,mobius,-,-,-
3,24,24,1,equal,bimodal,1,25,1,400,12144,12144,495.3688,1778.5907,2.2122,3932.7130,39.5600,3.331e-16,grid,mobius,-,-,-
3,24,24,4,equal,bimodal,0,3,1,2426,12144,12144,Inf,Inf,333.2786,55057.9814,3358.7024,NaN,grid,mobius,memory,rate,-
3,24,24,4,equal,bimodal,1,3,1,3332,12144,12144,Inf,Inf,108.5506,62923.4074,4611.1568,NaN,grid,mobius,memory,rate,-
3,24,24,4,equal,bimodal,0,25,1,330,12144,12144,Inf,Inf,28.0658,55057.9814,461.1920,NaN,grid,mobius,memory,rate,-
3,24,24,4,equal,bimodal,1,25,1,400,12144,12144,Inf,Inf,7.0917,62923.4074,557.9600,NaN,grid,mobius,memory,rate,-
3,24,24,16,equal,bimodal,0,3,1,2445,12144,12144,Inf,Inf,Inf,880927.7030,54084.4880,NaN,grid,unknown,memory,rate,rate
3,24,24,16,equal,bimodal,1,3,1,3332,12144,12144,Inf,Inf,Inf,1006774.5178,73703.5088,NaN,grid,unknown,memory,rate,rate
3,24,24,16,equal,bimodal,0,25,1,335,12144,12144,Inf,Inf,101.5484,880927.7030,7414.6640,NaN,grid,mobius,memory,rate,-
3,24,24,16,equal,bimodal,1,25,1,400,12144,12144,Inf,Inf,23.5913,1006774.5178,8852.3600,NaN,grid,mobius,memory,rate,-
3,24,24,64,equal,bimodal,0,3,1,2444,12144,12144,Inf,Inf,Inf,14094843.2486,864922.9136,NaN,grid,unknown,memory,rate,rate
3,24,24,64,equal,bimodal,1,3,1,3332,12144,12144,Inf,Inf,Inf,16108392.2842,1179181.1408,NaN,grid,unknown,memory,rate,rate
3,24,24,64,equal,bimodal,0,25,1,336,12144,12144,Inf,Inf,Inf,14094843.2486,118913.5184,NaN,grid,unknown,memory,rate,rate
3,24,24,64,equal,bimodal,1,25,1,400,12144,12144,Inf,Inf,Inf,16108392.2842,141562.7600,NaN,grid,unknown,memory,rate,rate
3,5,24,1,asym,flat,0,3,1,1942,60,12144,67.7757,409.6261,48.7237,1152.7365,12.2825,1.319e-10,grid,mobius,-,-,-
3,5,24,1,asym,flat,1,3,1,3332,60,12144,136.3604,550.1995,68.5188,1317.4131,17.4950,2.750e-10,grid,mobius,-,-,-
3,5,24,1,asym,flat,0,25,1,262,60,12144,86.2973,450.8902,8.2101,1152.7365,5.9825,2.025e-09,grid,mobius,-,-,-
3,5,24,1,asym,flat,1,25,1,400,60,12144,168.6800,612.0281,8.6949,1317.4131,6.5000,2.551e-09,grid,mobius,-,-,-
3,5,24,4,asym,flat,0,3,1,2394,60,12144,Inf,Inf,290.6183,18443.7837,148.6400,NaN,grid,mobius,rate,rate,-
3,5,24,4,asym,flat,1,3,1,3332,60,12144,Inf,Inf,322.6121,21078.6099,204.9200,NaN,grid,mobius,rate,rate,-
3,5,24,4,asym,flat,0,25,1,317,60,12144,Inf,Inf,26.1112,18443.7837,24.0200,NaN,grid,mobius,rate,rate,-
3,5,24,4,asym,flat,1,25,1,400,60,12144,Inf,Inf,7.0946,21078.6099,29.0000,NaN,grid,mobius,rate,rate,-
3,5,24,16,asym,flat,0,3,1,2422,60,12144,Inf,Inf,Inf,295100.5389,2330.1200,NaN,grid,unknown,rate,rate,rate
3,5,24,16,asym,flat,1,3,1,3332,60,12144,Inf,Inf,Inf,337257.7587,3203.7200,NaN,grid,unknown,rate,rate,rate
3,5,24,16,asym,flat,0,25,1,327,60,12144,Inf,Inf,95.9617,295100.5389,318.9200,NaN,grid,mobius,rate,rate,-
3,5,24,16,asym,flat,1,25,1,400,60,12144,Inf,Inf,20.8308,337257.7587,389.0000,NaN,grid,mobius,rate,rate,-
3,5,24,64,asym,flat,0,3,1,2446,60,12144,Inf,Inf,Inf,4721608.6221,37575.5600,NaN,grid,unknown,memory,rate,rate
3,5,24,64,asym,flat,1,3,1,3332,60,12144,Inf,Inf,Inf,5396124.1395,51184.5200,NaN,grid,unknown,memory,rate,rate
3,5,24,64,asym,flat,0,25,1,335,60,12144,Inf,Inf,Inf,4721608.6221,5150.6000,NaN,grid,unknown,memory,rate,rate
3,5,24,64,asym,flat,1,25,1,400,60,12144,Inf,Inf,Inf,5396124.1395,6149.0000,NaN,grid,unknown,memory,rate,rate
3,5,24,1,asym,decay,0,3,1,1942,60,12144,68.6737,418.5135,47.3640,1152.7365,12.2825,1.339e-10,grid,mobius,-,-,-
